gss_code,five_min_area,count_5m,ten_min_area,count_10m,fifteen_min_area,count_15m,twenty_min_area,count_20m,twenty_five_min_area,count_25m,twenty_five_plus_area,count_25_plus,ward_name.x,borough_name,borough_area,os_area,open_space_with_access,med_caring,med_enjoying,med_learning,med_living,med_supplying,med_div_score,med_prox_score,med_total_score,med_func_comp,med_log_func_comp,ward_name.y,ward_hectares,borough.x,ward_name2,borough.y,ward_name,year,population,hectares,square_kilometres,population_per_hectare,population_per_square_kilometre
E05000590,280004.30997684,"28",429998.45007071,"43",119998.08994479,"12",10000.5800061,"1",,,,,Cann Hall,Waltham Forest,857895.285,43220.98244,9951.408505,1,2,2,2,3,1,0.8,1.6,2.6,0.955511445027436,Cann Hall,85.788,Waltham Forest,Cann Hall,Waltham Forest,Cann Hall,"2022","14346",86,0.86,166.8139535,16681.39535
E05000591,80002.96002499,"8",339997.29994519,"34",239997.84007623,"24",240001.83992116,"24",29999.08003422,"3",100000.75999161,"10",Cathall,Waltham Forest,1057121.325,248074.602,129373.4188,2,2,0,2,1,0.6,0.6,1.2,1,0,Cathall,105.712,Waltham Forest,Cathall,Waltham Forest,Cathall,"2022","13933",105.7,1.057,131.8164617,13181.64617
E05000592,179997.08994111,"18",680007.83005521,"68",550005.21984965,"55",290000.83005696,"29",89998.17006374,"9",49995.4000256,"5",Chapel End,Waltham Forest,1850149.67,576660.062,163227.6335,0,4,2,2,2,0.8,0.6,1.2,1.2,0.182321556793955,Chapel End,185.015,Waltham Forest,Chapel End,Waltham Forest,Chapel End,"2022","15883",184.2,1.842,86.22692725,8622.692725
E05000593,430000.7699773,"43",519998.92000859,"52",653286.90887398,"66",463254.39114525,"46",422182.24792937,"42",1236977.69900556,"120",Chingford Green,Waltham Forest,3726626.79,2044988.194,1831268.959,16,67,13,24,48,1,0.4,1.2,33.6,3.51452606696916,Chingford Green,372.664,Waltham Forest,Chingford Green,Waltham Forest,Chingford Green,"2022","11052",372.8,3.728,29.64592275,2964.592275
E05000594,159998.71994656,"16",529998.27001885,"53",370006.25001727,"37",529999.76999507,"53",199997.19999403,"20",190002.4699689,"19",Endlebury,Waltham Forest,1949100.72,360447.3118,259150.5628,2,6,0,2,0,0.6,0.6,1.2,1.6,0.470003629245736,Endlebury,194.912,Waltham Forest,Endlebury,Waltham Forest,Endlebury,"2022","11863",195.9,1.959,60.55640633,6055.640633
E05000595,140000.23008186,"14",450000.76999627,"45",569991.90003093,"57",290002.71994903,"29",140001.43999289,"14",410000.3399416,"41",Forest,Waltham Forest,1986020.47,801921.165,745556.2058,2,3,1,5,0,0.6,0.6,1.3,2,0.693147180559945,Forest,198.605,Waltham Forest,Forest,Waltham Forest,Forest,"2022","13254",198.5,1.985,66.77078086,6677.078086
E05000596,189999.62995283,"19",540001.14001274,"54",139998.24999538,"14",10000.570006,"1",,,19998.50002802,"2",Grove Green,Waltham Forest,895820.095,38616.43663,0.0001,1,9,1,3,16,1,0.8,1.8,5.8,1.75785791755237,Grove Green,89.582,Waltham Forest,Grove Green,Waltham Forest,Grove Green,"2022","16271",89.8,0.898,181.1915367,18119.15367
E05000597,339998.77001755,"34",539997.34003768,"54",529997.88004047,"53",419995.19999912,"42",310001.40992294,"31",189998.62007442,"19",Hale End and Highams Park,Waltham Forest,2346903.3,970878.986,834359.2916,2,3,0,4,1,0.8,0.6,1.4,1.4,0.336472236621213,Hale End and Highams Park,234.689,Waltham Forest,Hale End and Highams Park,Waltham Forest,Hale End and Highams Park,"2022","13192",235,2.35,56.13617021,5613.617021
E05000598,160001.61004371,"16",329998.83990826,"33",550007.18001948,"55",630002.89007277,"63",399998.26996099,"40",319997.74997089,"32",Hatch Lane,Waltham Forest,2416242.875,911044.6874,717607.5563,7,9,2,5,11,1,0.4,1.4,6.8,1.91692261218206,Hatch Lane,241.621,Waltham Forest,Hatch Lane,Waltham Forest,Hatch Lane,"2022","11563",241.8,2.418,47.82051282,4782.051282
E05000599,200002.20004563,"20",540005.83000107,"54",200000.15995763,"20",130000.67995458,"13",109998.53998114,"11",1900000.45005862,"190",High Street,Waltham Forest,3058887.79,1732743.31,1489074.092,0,0,3,2,1,0.6,0,0.8,1.2,0.182321556793955,High Street,305.893,Waltham Forest,High Street,Waltham Forest,High Street,"2022","16819",306.1,3.061,54.94609605,5494.609605
E05000600,550002.25996556,"55",999993.94010038,"100",879998.20985679,"88",210002.76005218,"21",90002.70001971,"9",549999.07995309,"55",Higham Hill,Waltham Forest,3221228.675,1825996.928,1692964.605,1,2,3,2,4,1,0.6,1.6,2,0.693147180559945,Higham Hill,322.124,Waltham Forest,Higham Hill,Waltham Forest,Higham Hill,"2022","17106",322.2,3.222,53.09124767,5309.124767
E05000601,280003.46996496,"28",540000.39996744,"54",259999.1200378,"26",30000.069995,"3",,,,,Hoe Street,Waltham Forest,1100069.115,116463.6957,15232.66611,1,5,2,2,2,0.6,0.8,1.6,2.2,0.78845736036427,Hoe Street,110.006,Waltham Forest,Hoe Street,Waltham Forest,Hoe Street,"2022","15372",109.7,1.097,140.1276208,14012.76208
E05000602,269996.43008169,"27",539999.76990516,"54",549999.59998425,"55",390003.59996804,"39",170000.06996289,"17",119999.90999929,"12",Larkswood,Waltham Forest,2065717.475,648035.3106,518937.4402,2,6,2,2,2,0.8,0.6,1.4,1.6,0.470003629245736,Larkswood,206.57,Waltham Forest,Larkswood,Waltham Forest,Larkswood,"2022","12625",206.9,2.069,61.01981634,6101.981634
E05000603,240000.03995023,"24",839994.28005821,"84",460006.01007149,"46",350001.82997593,"35",89999.37997412,"9",689996.6299846,"69",Lea Bridge,Waltham Forest,2646864.52,1062351.157,740072.7043,0,4,1,3,6,0.6,0.6,1.4,2.2,0.78845736036427,Lea Bridge,264.686,Waltham Forest,Lea Bridge,Waltham Forest,Lea Bridge,"2022","18335",264.5,2.645,69.3194707,6931.94707
E05000604,360003.40994215,"36",809999.07000286,"81",310003.81004154,"31",110000.94001626,"11",29998.25002271,"3",369999.6700241,"37",Leyton,Waltham Forest,2032188.055,560309.8021,231804.8521,1,4,1,2,8,0.8,0.8,1.4,4.2,1.43508452528932,Leyton,203.218,Waltham Forest,Leyton,Waltham Forest,Leyton,"2022","18198",203.6,2.036,89.38113949,8938.113949
E05000605,280000.2699666,"28",450000.85999665,"45",370003.11001924,"37",89997.21001976,"9",29999.89004542,"3",69998.90002371,"7",Leytonstone,Waltham Forest,1305899.915,75586.98139,43155.37379,6,5,3,5,1,1,0.8,1.8,4,1.38629436111989,Leytonstone,130.591,Waltham Forest,Leytonstone,Waltham Forest,Leytonstone,"2022","13512",131,1.31,103.1450382,10314.50382
E05000606,320000.27998947,"32",589996.07002509,"59",249995.26998754,"25",70000.55004702,"7",39999.78998981,"4",200000.04000908,"20",Markhouse,Waltham Forest,1457081.73,449903.2761,306634.1105,2,4,1,2,4,0.8,0.8,1.6,3.6,1.28093384546206,Markhouse,145.704,Waltham Forest,Markhouse,Waltham Forest,Markhouse,"2022","16933",145.4,1.454,116.4580468,11645.80468
E05000607,259998.69000833,"26",759995.16009587,"76",580003.80995029,"58",219999.04005111,"22",150000.8400052,"15",50000.37999599,"5",Valley,Waltham Forest,1984831,348739.1162,184504.015,0,5,0,2,8,0.8,0.8,1.4,2,0.693147180559945,Valley,198.482,Waltham Forest,Valley,Waltham Forest,Valley,"2022","12255",198.1,1.981,61.86269561,6186.269561
E05000608,199995.37993772,"20",400000.16000189,"40",219996.90009644,"22",139998.36994579,"14",10000.5700059,"1",,,William Morris,Waltham Forest,999176.475,53256.80444,49794.04602,0,1,1,2,2,0.8,0.8,1.6,1.2,0.182321556793955,William Morris,99.919,Waltham Forest,William Morris,Waltham Forest,William Morris,"2022","17445",99.9,0.999,174.6246246,17462.46246
E05000609,219998.25003863,"22",379998.02999501,"38",419997.22992207,"42",320003.9900169,"32",229998.6100142,"23",270003.89000253,"27",Wood Street,Waltham Forest,1850137.45,637242.4462,501970.3857,1,3,2,7,0,0.8,0.6,1.4,2,0.693147180559945,Wood Street,185.011,Waltham Forest,Wood Street,Waltham Forest,Wood Street,"2022","15355",184.5,1.845,83.22493225,8322.493225
E05000610,229995.7700805,"23",470002.97988412,"47",260003.45996281,"26",160004.22002748,"16",70000.70999628,"7",50001.20000711,"5",Balham,Wandsworth,1211740.56,142609.0367,104895.9933,1,7,2,4,7,1,0.8,1.6,4.2,1.43508452528932,Balham,121.176,Wandsworth,Balham,Wandsworth,Balham,"2022","15533",120.8,1.208,128.5844371,12858.44371
E05000612,59997.16002446,"6",190000.38996498,"19",349998.89999335,"35",540000.48996723,"54",179996.39996204,"18",70002.35001941,"7",Earlsfield,Wandsworth,1403401.96,232244.7344,124746.3992,0,4,0,0,2,0.4,0.4,1,1.2,0.182321556793955,Earlsfield,140.341,Wandsworth,Earlsfield,Wandsworth,Earlsfield,"2022","17360",141.1,1.411,123.0333097,12303.33097
E05000613,179998.37005009,"18",539999.20000781,"54",359993.11008936,"36",439999.24994657,"44",80002.10001341,"8",,,East Putney,Wandsworth,1610316.39,177297.4407,63451.98503,1,3,0,5,4,0.6,0.6,1.4,1.6,0.470003629245735,East Putney,161.034,Wandsworth,East Putney,Wandsworth,East Putney,"2022","16599",160.9,1.609,103.1634556,10316.34556
E05000614,89995.18993359,"9",469995.45004751,"47",619999.98999919,"62",190002.58999994,"19",9998.75003343,"1",,,Fairfield,Wandsworth,1454277.6,162032.2259,117095.5021,1,3,2,4,0,0.6,0.6,1.4,1.4,0.336472236621213,Fairfield,145.428,Wandsworth,Fairfield,Wandsworth,Fairfield,"2022","17545",145.5,1.455,120.5841924,12058.41924
E05000615,399999.22992394,"40",639998.43010867,"64",270001.38996802,"27",90000.8299658,"9",29999.2399841,"3",,,Furzedown,Wandsworth,1415271.62,273832.7275,157712.7159,3,1,0,5,2,0.6,0.8,1.4,1.8,0.587786664902119,Furzedown,141.528,Wandsworth,Furzedown,Wandsworth,Furzedown,"2022","15724",141.3,1.413,111.2809625,11128.09625
E05000616,199998.88001607,"20",509999.39991165,"51",309998.950056,"31",10000.5800061,"1",,,,,Graveney,Wandsworth,1011146.735,26645.79735,26266.00479,2,4,1,0,2,0.8,0.8,1.6,1.8,0.587786664902119,Graveney,101.117,Wandsworth,Graveney,Wandsworth,Graveney,"2022","16571",100.8,1.008,164.3948413,16439.48413
E05000617,39999.65004012,"4",289995.07007572,"29",419998.37999713,"42",310004.35997201,"31",20000.3300008,"2",,,Latchmere,Wandsworth,1083274.685,137250.4641,35872.43663,0,3,1,4,1.5,0.6,0.6,1.2,2.1,0.712757537136586,Latchmere,108.326,Wandsworth,Latchmere,Wandsworth,Latchmere,"2022","16100",108.5,1.085,148.3870968,14838.70968
E05000618,150001.80996806,"15",340003.59995631,"34",509991.37019195,"51",260000.45989865,"26",,,,,Nightingale,Wandsworth,1231976.195,118038.8324,53408.86975,1,1,2,1,1,0.8,0.6,1.4,1.4,0.336472236621213,Nightingale,123.197,Wandsworth,Nightingale,Wandsworth,Nightingale,"2022","15131",123.1,1.231,122.9163282,12291.63282
E05000619,220000.8499394,"22",650001.47996858,"65",589992.56002955,"59",139998.60005916,"14",70000.67999632,"7",20000.33000079,"2",Northcote,Wandsworth,1675346.9,578260.9843,546478.5115,0,5,1,4,1,0.6,0.8,1.4,2,0.693147180559945,Northcote,167.535,Wandsworth,Northcote,Wandsworth,Northcote,"2022","16313",167.9,1.679,97.15902323,9715.902323
E05000620,490002.43995662,"49",790001.73996698,"79",399992.78012729,"40",240001.66997184,"24",100002.3900132,"10",860002.57999648,"86",Queenstown,Wandsworth,3204844.935,1234986.856,1137364.924,2,8.5,2,4,7,1,0.6,1.2,4.4,1.44295870377339,Queenstown,320.486,Wandsworth,Queenstown,Wandsworth,Queenstown,"2022","28298",320.8,3.208,88.21072319,8821.072319
E05000621,460004.85999637,"46",1009998.09986643,"101",1129993.64009535,"113",550000.4899429,"55",250000.53995547,"25",1010006.80004758,"101",Roehampton and Putney Heath,Wandsworth,4424176.25,3124994.575,2218668.216,2,3,1,2,3,0.8,0.6,1.4,2.2,0.78845736036427,Roehampton and Putney Heath,442.415,Wandsworth,Roehampton and Putney Heath,Wandsworth,Roehampton and Putney Heath,"2022","16395",442.4,4.424,37.05922242,3705.922242
E05000622,159997.69998361,"16",540002.52005424,"54",360000.74995931,"36",50001.20000711,"5",,,,,St. Mary's Park,Wandsworth,1396866.305,375443.8855,328365.3344,1,5,1,5,7,1,0.8,1.6,2.8,1.02961941718116,St. Mary's Park,139.685,Wandsworth,St. Mary's Park,Wandsworth,St Mary's Park,"2022","20365",139.6,1.396,145.8810888,14588.10888
E05000623,89999.88000411,"9",339996.78001423,"34",249999.12996346,"25",210003.76001179,"21",50002.8600296,"5",,,Shaftesbury,Wandsworth,947870.96,19790.79715,21.20938137,0,1,0,6,3,0.6,0.6,1.2,2,0.693147180559945,Shaftesbury,94.789,Wandsworth,Shaftesbury,Wandsworth,Shaftesbury,"2022","14589",94.8,0.948,153.8924051,15389.24051
E05000624,330005.32003353,"33",619999.80994908,"62",419998.93002678,"42",139998.42002812,"14",20001.1500123,"2",39999.63995722,"4",Southfields,Wandsworth,1524684.31,276695.7848,223717.2635,2,4,0,3,4,0.8,0.8,1.6,1.8,0.587786664902119,Southfields,152.469,Wandsworth,Southfields,Wandsworth,Southfields,"2022","18199",152.2,1.522,119.5729304,11957.29304
E05000625,350006.84002936,"35",880001.12002375,"88",349999.34994002,"35",80001.90998199,"8",,,,,Thamesfield,Wandsworth,1921734.75,663543.9002,579118.651,8,6,0,6,1,0.8,0.8,1.6,4.2,1.43508452528932,Thamesfield,192.172,Wandsworth,Thamesfield,Wandsworth,Thamesfield,"2022","18207",192.1,1.921,94.77876106,9477.876106
E05000626,380000.42006338,"38",600003.38005448,"60",469994.45991971,"47",119997.43996568,"12",40000.47005203,"4",20000.33000079,"2",Tooting,Wandsworth,1600208.235,539531.2935,501979.8519,2,2,1,2,2,0.8,0.8,1.5,1.8,0.587786664902119,Tooting,160.02,Wandsworth,Tooting,Wandsworth,Tooting,"2022","17411",160.4,1.604,108.5473815,10854.73815
E05000627,329998.65995887,"33",820007.77007571,"82",630000.66995004,"63",560002.11007557,"56",320004.93006067,"32",109998.3699507,"11",Wandsworth Common,Wandsworth,2764975.225,1332715.715,891208.7403,0,5,0,1,1,0.6,0.6,1.4,1.8,0.587786664902119,Wandsworth Common,276.497,Wandsworth,Wandsworth Common,Wandsworth,Wandsworth Common,"2022","15870",276,2.76,57.5,5750
E05000628,319998.97986573,"32",709999.32013691,"71",319995.96999766,"32",290004.50000125,"29",49999.5699847,"5",,,West Hill,Wandsworth,1685683.715,537743.4108,292696.0407,1,2,0,2,3,0.8,0.8,1.4,1.8,0.587786664902119,West Hill,168.568,Wandsworth,West Hill,Wandsworth,West Hill,"2022","16969",168.8,1.688,100.5272512,10052.72512
E05000629,330001.04002825,"33",680001.44997478,"68",419992.04000315,"42",240001.81000345,"24",100001.62000368,"10",70001.33997618,"7",West Putney,Wandsworth,1847551.42,368832.362,152463.8356,2,3,1,2,2,0.8,0.8,1.4,2.2,0.78845736036427,West Putney,184.761,Wandsworth,West Putney,Wandsworth,West Putney,"2022","15561",184.6,1.846,84.29577465,8429.577465
E05000630,239996.18997123,"24",560003.72001417,"56",229999.7399417,"23",29999.08003412,"3",20000.32000041,"2",,,Abbey Road,Westminster,1094909.58,79065.351,3251.837191,9,86,5,16,31,1,0.8,1.8,29.4,3.38099467434464,Abbey Road,109.492,Westminster,Abbey Road,Westminster,Abbey Road,"2022","13431",109.5,1.095,122.6575342,12265.75342
E05000631,119999.08998881,"12",210001.78000795,"21",119999.09998713,"12",29997.07003061,"3",9999.7499945,"1",,,Bayswater,Westminster,519512.83,19490.79342,2959.041142,2,3,3,3,2,1,0.8,1.8,2.6,0.955511445027436,Bayswater,51.949,Westminster,Bayswater,Westminster,Bayswater,"2022","11757",51.8,0.518,226.969112,22696.9112
E05000633,69999.8799851,"7",170001.35003881,"17",219997.68002529,"22",90001.830009,"9",,,,,Churchill,Westminster,609237.17,135184.7772,87497.50288,2,7,1,6,10,1,0.6,1.6,5.2,1.64865862558738,Churchill,60.923,Westminster,Churchill,Westminster,Churchill,"2022","12755",60.9,0.609,209.4417077,20944.17077
E05000634,70000.5099649,"7",260000.98001072,"26",109997.53002016,"11",,,,,,,Church Street,Westminster,442679.12,33792.67068,14166.60373,1,5,2,0,1,0.8,0.8,1.6,1.4,0.336472236621213,Church Street,44.269,Westminster,Church Street,Westminster,Church Street,"2022","14182",44.4,0.444,319.4144144,31941.44144
E05000635,170002.3100002,"17",249995.56998377,"25",59998.16006824,"6",,,,,,,Harrow Road,Westminster,495818.22,14939.57397,7775.892266,5,34,2,4,31,1,0.8,1.8,14.4,2.66722820658196,Harrow Road,49.519,Westminster,Harrow Road,Westminster,Harrow Road,"2022","13855",49.5,0.495,279.8989899,27989.89899
E05000636,259999.45993844,"26",530004.76006269,"53",159999.73007115,"16",9999.56996319,"1",,,,,Hyde Park,Westminster,955100.57,85108.88218,28632.5505,0,12,1,0,0,0.4,0.8,1.2,2.6,0.955511445027436,Hyde Park,95.514,Westminster,Hyde Park,Westminster,Hyde Park,"2022","16529",95.9,0.959,172.3566215,17235.66215
E05000637,330005.30995098,"33",639994.61003264,"64",310001.08985908,"31",279999.98005452,"28",370000.00002201,"37",1659997.06008129,"166",Knightsbridge and Belgravia,Westminster,3594277.82,2484061.266,2371598.244,3,12,1,6,10,1,0.2,1.2,5.2,1.64865862558738,Knightsbridge and Belgravia,359.43,Westminster,Knightsbridge and Belgravia,Westminster,Knightsbridge and Belgravia,"2022","10308",359.3,3.593,28.68911773,2868.911773
E05000638,119998.06994551,"12",359996.44011766,"36",119999.74996736,"12",30000.06999489,"3",,,,,Lancaster Gate,Westminster,630820.545,53970.30981,0.0001,0,11,0,3,4,0.6,0.8,1.4,3.6,1.28093384546206,Lancaster Gate,63.082,Westminster,Lancaster Gate,Westminster,Lancaster Gate,"2022","15379",63,0.63,244.1111111,24411.11111
E05000639,90002.67001961,"9",289997.39989668,"29",179998.39004949,"18",60002.6000239,"6",,,,,Little Venice,Westminster,637326.745,98450.6947,24910.49343,0,5,1,0,0,0.6,0.8,1.2,1.4,0.336472236621213,Little Venice,63.733,Westminster,Little Venice,Westminster,Little Venice,"2022","13173",63.6,0.636,207.1226415,20712.26415
E05000640,190003.44001201,"19",290000.25999466,"29",149996.53008154,"15",19999.4899896,"2",,,,,Maida Vale,Westminster,646152.95,176036.6641,113922.9732,1,5,2,1,4,0.8,0.8,1.6,3.6,1.28093384546206,Maida Vale,64.615,Westminster,Maida Vale,Westminster,Maida Vale,"2022","11992",64.6,0.646,185.6346749,18563.46749
E05000642,219998.55995477,"22",330002.88000095,"33",30001.7000178,"3",,,,,,,Queen's Park,Westminster,583815.21,25822.32724,5975.478619,1,5,0.5,3,0,0.6,0.8,1.5,1.7,0.528895147073927,Queen's Park,58.441,Westminster,Queen's Park,Westminster,Queen's Park,"2022","13938",58.3,0.583,239.0737564,23907.37564
E05000643,240002.02003423,"24",590002.18998921,"59",320002.44002747,"32",220000.50995887,"22",99998.75998645,"10",829997.2600494,"83",Regent's Park,Westminster,2255776.73,1403670.668,1025056.064,2,6,2,1,4,0.8,0.5,1.4,3,1.09861228866811,Regent's Park,225.576,Westminster,Regent's Park,Westminster,Regent's Park,"2022","13738",225.6,2.256,60.89539007,6089.539007
E05000645,90002.66001991,"9",150001.16998793,"15",119999.88999953,"12",,,,,,,Tachbrook,Westminster,443274.685,143558.0923,92901.21601,0,8,0,1,0,0.4,0.8,1.2,1.8,0.587786664902119,Tachbrook,44.328,Westminster,Tachbrook,Westminster,Tachbrook,"2022","9359",44.4,0.444,210.7882883,21078.82883
E05000646,39998.61999721,"4",130001.52004962,"13",209997.94994668,"21",200002.369995,"20",30000.0799951,"3",,,Vincent Square,Westminster,683552.33,180143.2828,106092.2706,0,8,0,1,0,0.4,0.6,1.2,1.8,0.587786664902119,Vincent Square,68.355,Westminster,Vincent Square,Westminster,Vincent Square,"2022","12785",68.6,0.686,186.3702624,18637.02624
E05000647,30000.9000066,"3",219998.66998674,"22",199999.59997822,"20",100001.59000368,"10",20000.3200004,"2",,,Warwick,Westminster,573553.09,23070.43468,4713.229547,2,7,1,6,10,1,0.6,1.6,5.2,1.64865862558738,Warwick,57.354,Westminster,Warwick,Westminster,Warwick,"2022","10737",57.4,0.574,187.0557491,18705.57491
E05000648,140002.89998339,"14",210000.94999712,"21",249999.96997384,"25",20000.31000091,"2",30000.0699947,"3",30000.88000661,"3",Westbourne,Westminster,676438.01,130142.8055,54176.57543,2,5,3,3,2,1,0.8,1.6,2.6,0.955511445027436,Westbourne,67.646,Westminster,Westbourne,Westminster,Westbourne,"2022","14417",67.4,0.674,213.9020772,21390.20772
E05000649,119996.44000493,"12",490004.91999236,"49",799995.99004258,"80",480002.19003188,"48",90001.0199973,"9",,,West End,Westminster,1999713.84,77210.59823,29873.37929,1054,4527,321,425,3385,1,0.6,1.6,1942.4,7.57167960086518,West End,199.973,Westminster,West End,Westminster,West End,"2022","13749",199.6,1.996,68.88276553,6888.276553
E05000001,,,10000.5600056,"1",39997.80998631,"4",20000.3200005,"2",10000.570006,"1",20000.30000051,"2",,,,,,217,1714,124,162,525,1,0.5,1.5,548.4,6.30700494768816,Aldersgate,8.636,City of London,Aldersgate,,,,,,,,
E05000006,,,50000.3799961,"5",30000.8800063,"3",20000.32000101,"2",,,,,,,,,,217,1714,124,162,525,1,0.7,1.7,548.4,6.30700494768816,Bread Street,9.712,City of London,Bread Street,,,,,,,,
E05000009,,,40000.65000092,"4",,,,,,,,,,,,,,217,1714,124,162,525,1,0.8,1.8,548.4,6.30700494768816,Candlewick,4.346,City of London,Candlewick,,,,,,,,
E05000014,,,40000.64000129,"4",29999.24998369,"3",,,,,,,,,,,,217,1714,124,162,525,1,0.8,1.8,548.4,6.30700494768816,Cornhill,6.478,City of London,Cornhill,,,,,,,,
E05000015,,,10000.570006,"1",50001.22000761,"5",9999.74999469,"1",30000.90000669,"3",50001.2100072,"5",,,,,,217,1714,124,162,525,1,0.2,1.2,548.4,6.30700494768816,Cripplegate,14.545,City of London,Cripplegate,,,,,,,,
